"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"1991:Q1","age40to54",7205710,8493519,2515955,718760,680616,2028575,1179591,1370023,1287809,939541,288074,60194
"1991:Q1","ageunder40",2603926,4162836,1494905,638490,262372,628558,449994,688518,1558910,1169277,372835,16799
"1991:Q2","age70plus",4414506,4489724,1200438,218240,464259,554863,388233,1663691,75218,34050,24722,16445
"1991:Q2","age55to69",7828898,8397335,2029539,504626,831685,1907133,1073608,2050744,568437,403696,117312,47430
"1991:Q2","age40to54",7229469,8542807,2520859,721871,674481,2083245,1159416,1382935,1313338,967218,286287,59833
"1991:Q2","ageunder40",2565923,4140152,1500378,638969,253636,635304,440699,671166,1574229,1185149,372985,16096
"1991:Q3","age70plus",4408551,4488909,1151755,226430,489597,553375,391919,1675832,80358,37667,24118,18573
"1991:Q3","age55to69",7953777,8512571,2039105,512959,913833,1938484,1073807,2034383,558794,387587,118566,52641
"1991:Q3","age40to54",7302075,8695229,2558636,724893,716393,2157414,1143373,1394520,1393153,1049443,282388,61322
"1991:Q3","ageunder40",2654776,4188259,1534178,639161,261203,651667,429638,672413,1533483,1139271,377427,16785
"1991:Q4","age70plus",4276334,4362523,1165446,231002,464585,520362,341989,1639140,86189,41221,23864,21105
"1991:Q4","age55to69",8362245,8947415,2061898,515851,1213724,1987545,1103853,2064544,585170,402280,123765,59125
"1991:Q4","age40to54",7585674,9010574,2585894,727330,834680,2256748,1160315,1445606,1424900,1081080,281138,62682
"1991:Q4","ageunder40",2696516,4243914,1535875,643206,296938,669168,419693,679035,1547398,1142775,386814,17809
"1992:Q1","age70plus",4439190,4535393,1240058,243073,471419,549409,366295,1665139,96202,53722,22919,19561
"1992:Q1","age55to69",8201284,8807199,2079495,511728,1167830,1992720,1087575,1967850,605915,431838,118229,55847
"1992:Q1","age40to54",7674294,9106723,2575978,732434,826798,2336247,1163704,1471564,1432430,1094791,272741,64898
"1992:Q1","ageunder40",2701488,4225950,1550096,644861,286153,662436,414780,667624,1524462,1127369,379465,17628
"1992:Q2","age70plus",4640567,4746996,1284665,251559,520330,583976,402006,1704459,106429,62347,23202,20880
"1992:Q2","age55to69",8038793,8663924,2079574,512383,1131542,1997851,1068478,1874096,625131,450263,116120,58748
"1992:Q2","age40to54",7723801,9176410,2545417,739701,830948,2426576,1133750,1500019,1452609,1114947,270463,67199
"1992:Q2","ageunder40",2703988,4217818,1568878,649436,272282,666043,405985,655194,1513829,1113139,382547,18143
"1992:Q3","age70plus",4633655,4736714,1214451,258566,536946,591468,410535,1724748,103059,58991,23608,20460
"1992:Q3","age55to69",8133556,8744029,2106526,520898,1199707,2019326,1071415,1826157,610472,432339,119333,58801
"1992:Q3","age40to54",7929968,9474629,2636253,744057,872566,2539782,1132085,1549887,1544661,1204957,271550,68155
"1992:Q3","ageunder40",2758714,4262851,1606757,648021,271151,675423,401604,659894,1504137,1099040,387443,17653
"1992:Q4","age70plus",4615437,4722447,1229508,269194,524371,618601,371846,1708927,107010,63443,23416,20151
"1992:Q4","age55to69",8498380,9114480,2108882,524602,1433962,2101751,1075402,1869881,616100,435935,120618,59546
"1992:Q4","age40to54",8122137,9717935,2677863,750516,989406,2583877,1169437,1546836,1595798,1244187,282952,68658
"1992:Q4","ageunder40",2819929,4332212,1626729,648943,304968,687240,393543,670788,1512283,1096787,397783,17713
"1993:Q1","age70plus",4847791,4965700,1418072,277515,553535,644015,376837,1695726,117909,76363,19660,21887
"1993:Q1","age55to69",8501316,9181862,2082750,512640,1469599,2162796,1075010,1879067,680546,494545,121728,64273
"1993:Q1","age40to54",8254993,9746222,2562759,758294,1040753,2614059,1200889,1569469,1491229,1143533,277458,70238
"1993:Q1","ageunder40",2766298,4312911,1590475,657951,313263,709117,393006,649099,1546613,1139747,388417,18449
"1993:Q2","age70plus",4882684,5001282,1403483,289423,554506,671558,376380,1705932,118598,78049,19175,21374
"1993:Q2","age55to69",8566258,9242877,2093488,519369,1486509,2207153,1066200,1870157,676619,490743,121214,64661
"1993:Q2","age40to54",8387045,9946590,2637642,768849,1082808,2642821,1242008,1572463,1559545,1201428,287487,70629
"1993:Q2","ageunder40",2788668,4335045,1609291,658611,320340,718085,392128,636588,1546377,1137607,390786,17984
"1993:Q3","age70plus",4920664,5038586,1366526,298177,576154,702080,378934,1716714,117922,74978,19214,23731
"1993:Q3","age55to69",8696218,9368903,2105402,528649,1556029,2249861,1063983,1864978,672684,477239,123646,71799
"1993:Q3","age40to54",8564126,10200101,2724296,778984,1149787,2679904,1276953,1590177,1635975,1263490,301181,71304
"1993:Q3","ageunder40",2820311,4379646,1635908,660068,330261,730435,391240,631732,1559334,1142309,398627,18398
"1993:Q4","age70plus",4976707,5101795,1400423,306373,571818,725793,366215,1731173,125088,78396,21495,25197
"1993:Q4","age55to69",8846150,9532026,2113658,535339,1650359,2280925,1069945,1881801,685877,486785,122484,76607
"1993:Q4","age40to54",8757460,10437405,2763931,793266,1224367,2716783,1325984,1613074,1679944,1283036,324648,72260
"1993:Q4","ageunder40",2837819,4424792,1643514,667100,343408,736897,390061,643813,1586973,1150961,417542,18471
"1994:Q1","age70plus",5287003,5415280,1527595,318204,609956,780588,415931,1763007,128277,83071,20383,24823
"1994:Q1","age55to69",8664943,9388304,2108894,530025,1484447,2289757,1044855,1930326,723361,525863,119473,78024
"1994:Q1","age40to54",8886753,10514646,2726757,805420,1203457,2736133,1359634,1683244,1627893,1222185,332214,73494
"1994:Q1","ageunder40",2720289,4349006,1620767,672388,325767,736059,392996,601028,1628717,1198350,411805,18562
"1994:Q2","age70plus",5677555,5812492,1563689,326211,720929,855284,501952,1844427,134938,88186,22228,24523
"1994:Q2","age55to69",8441384,9174328,2117158,536095,1328033,2289581,1021643,1881818,732943,537814,115736,79393
"1994:Q2","age40to54",8897597,10576387,2761030,818849,1193075,2751448,1354482,1697502,1678789,1249306,354167,75316
"1994:Q2","ageunder40",2701562,4346187,1628290,678393,302301,746192,394686,596325,1644626,1199315,426449,18862
"1994:Q3","age70plus",5806302,5941976,1520789,329998,782472,904389,535495,1868833,135675,88644,23628,23403
"1994:Q3","age55to69",8497397,9217099,2131836,550081,1304534,2314197,1024235,1892217,719702,524503,115968,79230
"1994:Q3","age40to54",9003469,10781281,2840252,831586,1230313,2789949,1359663,1729517,1777812,1326284,375140,76387
"1994:Q3","ageunder40",2736843,4382325,1654661,684833,295686,761301,388129,597714,1645482,1181618,445216,18648
"1994:Q4","age70plus",6107334,6253737,1530569,336535,861089,978902,604715,1941928,146403,92672,28278,25453
"1994:Q4","age55to69",8396830,9119655,2135251,556900,1201018,2292291,1011211,1922985,722826,528822,107764,86239
"1994:Q4","age40to54",9022954,10885381,2868971,841917,1233976,2794608,1361212,1784697,1862427,1372232,411653,78543
"1994:Q4","ageunder40",2708180,4373373,1671269,688812,277827,758203,382719,594544,1665194,1172214,473473,19507
"1995:Q1","age70plus",6256715,6398778,1547517,335133,942024,1012285,631483,1930336,142062,94531,24126,23405
"1995:Q1","age55to69",8563130,9300384,2149457,569214,1266056,2337767,1042689,1935200,737254,535623,116932,84699
"1995:Q1","age40to54",9221613,11095530,2895943,854875,1313739,2841856,1363161,1825956,1873917,1386748,407390,79780
"1995:Q1","ageunder40",2717828,4388433,1659154,701476,277575,789115,369037,592075,1670605,1175024,476098,19483
"1995:Q2","age70plus",6116479,6250642,1423918,331997,966603,1026012,616364,1885748,134163,88424,23022,22718
"1995:Q2","age55to69",8939554,9659715,2201729,585808,1386124,2407316,1094194,1984545,720161,507558,125374,87229
"1995:Q2","age40to54",9456561,11439172,3040516,860155,1410049,2904682,1385024,1838746,1982611,1482515,418922,81174
"1995:Q2","ageunder40",2761486,4437241,1658966,706359,284669,818040,344328,624878,1675755,1159805,495809,20142
"1995:Q3","age70plus",5932307,6068367,1360552,329105,968998,1025877,587368,1796467,136060,88493,22895,24672
"1995:Q3","age55to69",9422327,10147599,2253735,598795,1562036,2494315,1164478,2074239,725272,499875,129526,95872
"1995:Q3","age40to54",9731726,11806726,3150559,864879,1527374,2970438,1428265,1865211,2075000,1557332,434715,82954
"1995:Q3","ageunder40",2777711,4465563,1648291,712209,295602,848605,310998,649858,1687853,1144072,522464,21317
"1995:Q4","age70plus",6066813,6209575,1398451,333171,1010625,1023159,575442,1868727,142762,88775,28863,25124
"1995:Q4","age55to69",9635387,10368143,2255932,606637,1731817,2549944,1154815,2068999,732756,506967,135923,89866
"1995:Q4","age40to54",9981272,12084807,3158122,880785,1624591,3052531,1455745,1913033,2103535,1551256,462345,89935
"1995:Q4","ageunder40",2854741,4591897,1676971,708661,325125,871120,351751,658269,1737156,1172926,541029,23201
"1996:Q1","age70plus",6128489,6278212,1458740,337576,1016217,1016458,551670,1897550,149723,89885,27689,32149
"1996:Q1","age55to69",9822709,10599769,2270870,616534,1835625,2608814,1154534,2113392,777060,529592,149176,98292
"1996:Q1","age40to54",10234511,12321201,3169093,900069,1688676,3130708,1485477,1947178,2086689,1540906,456020,89764
"1996:Q1","ageunder40",2917189,4686211,1693847,708244,348746,889648,381454,664272,1769022,1217924,529322,21776
"1996:Q2","age70plus",6210808,6368362,1462249,341083,1055816,1028528,554116,1926570,157554,92731,31051,33772
"1996:Q2","age55to69",9944256,10725155,2282442,625916,1906687,2647986,1142888,2119236,780899,531059,154245,95594
"1996:Q2","age40to54",10354833,12509925,3203246,911209,1744017,3188242,1484435,1978777,2155092,1587360,471239,96494
"1996:Q2","ageunder40",2993498,4777876,1744682,700623,365640,903179,402904,660849,1784378,1220510,540044,23823
"1996:Q3","age70plus",6324276,6490761,1483296,346070,1083274,1040617,567309,1970195,166485,96966,34520,34999
"1996:Q3","age55to69",9990106,10781696,2300695,636980,1881572,2698178,1130564,2133708,791590,541890,157410,92291
"1996:Q3","age40to54",10404082,12614792,3231202,926465,1756276,3243440,1484621,1972788,2210709,1622092,487448,101170
"1996:Q3","ageunder40",3062641,4865670,1778978,695704,372743,918973,421691,677581,1803029,1227891,550469,24668
"1996:Q4","age70plus",6454245,6631596,1585707,343953,1128742,1030467,562358,1980368,177352,102854,36868,37629
"1996:Q4","age55to69",10265135,11105718,2317552,645140,1979514,2808447,1163081,2191985,840583,580057,168675,91850
"1996:Q4","age40to54",10626380,12818048,3207099,941531,1825935,3334223,1498738,2010523,2191668,1589711,500138,101820
"1996:Q4","ageunder40",3115556,4972506,1773561,697369,391187,964465,442122,703802,1856950,1265509,568197,23244
"1997:Q1","age70plus",6568851,6751968,1638485,347859,1160714,1048431,591684,1964796,183117,108234,34337,40546
"1997:Q1","age55to69",10280876,11152492,2342244,655591,1966540,2841014,1187579,2159524,871616,603057,175321,93237
"1997:Q1","age40to54",10752141,12939864,3213140,958715,1845781,3368749,1555600,1997880,2187723,1588831,489722,109170
"1997:Q1","ageunder40",3139316,5000733,1772152,694937,399157,973891,474902,685695,1861417,1280350,554794,26273
"1997:Q2","age70plus",6622379,6807542,1633935,331081,1291675,1064531,557833,1928487,185162,110035,30860,44267
"1997:Q2","age55to69",10938180,11841063,2381209,673257,2380174,2973023,1269459,2163942,902883,605892,200564,96427
"1997:Q2","age40to54",11118564,13347170,3275699,964814,2068906,3489161,1520847,2027743,2228606,1636359,477725,114521
"1997:Q2","ageunder40",3321539,5198563,1795597,697888,446574,1033336,484918,740250,1877025,1279638,568889,28498
"1997:Q3","age70plus",6647021,6840021,1620254,325578,1356140,1069129,545375,1923545,193000,112793,30571,49637
"1997:Q3","age55to69",11452978,12386378,2429938,690109,2624571,3102750,1319890,2219119,933399,618825,213470,101104
"1997:Q3","age40to54",11419144,13710356,3350720,977379,2208057,3588461,1536488,2049252,2291212,1698003,481381,111828
"1997:Q3","ageunder40",3435870,5328637,1800907,696994,481560,1076607,505128,767442,1892767,1287387,580383,24998
"1997:Q4","age70plus",6848423,7058502,1749005,325437,1381738,1082656,558809,1960857,210079,125335,33442,51302
"1997:Q4","age55to69",11620982,12603483,2469257,698420,2671325,3129688,1355128,2279665,982501,666913,215287,100301
"1997:Q4","age40to54",11572171,13856767,3345004,996357,2260954,3610974,1588854,2054622,2284596,1664402,498522,121672
"1997:Q4","ageunder40",3462501,5386211,1769027,697813,501379,1083130,537301,797562,1923711,1297588,596914,29209
"1998:Q1","age70plus",6853840,7066229,1778090,306166,1486458,1092340,510527,1892647,212389,131990,26022,54377
"1998:Q1","age55to69",12522463,13543140,2530053,719851,3174833,3292149,1477427,2348827,1020677,681773,236885,102019
"1998:Q1","age40to54",12116887,14423887,3431576,1008630,2516390,3744373,1609981,2112938,2307000,1710722,468756,127523
"1998:Q1","ageunder40",3683290,5591892,1771831,705489,563820,1145299,567385,838069,1908602,1285005,592380,31216
"1998:Q2","age70plus",6980120,7201138,1861405,302603,1518469,1109280,511822,1897559,221019,134977,27789,58252
"1998:Q2","age55to69",12776136,13835405,2588105,734451,3219659,3359843,1486991,2446356,1059269,710095,244340,104834
"1998:Q2","age40to54",12305474,14657831,3505606,1026223,2576874,3789782,1592127,2167219,2352357,1736994,485170,130193
"1998:Q2","ageunder40",3724267,5671596,1785561,704478,589611,1163471,587421,841055,1947330,1306071,610445,30814
"1998:Q3","age70plus",6996240,7220106,1778495,323939,1422930,1112872,589391,1992479,223866,131562,34783,57521
"1998:Q3","age55to69",12424777,13436549,2668932,746632,2673254,3330018,1394802,2622911,1011772,685879,225878,100015
"1998:Q3","age40to54",12108156,14633324,3694091,1043737,2371628,3729861,1645116,2148891,2525167,1865410,523945,135813
"1998:Q3","ageunder40",3679000,5608724,1827739,682462,565056,1129975,626271,777221,1929724,1281990,616112,31622
"1998:Q4","age70plus",6923964,7149403,1918622,298592,1505334,1100697,440015,1886142,225439,138785,29267,57387
"1998:Q4","age55to69",13509929,14611284,2717783,760388,3439616,3498337,1624747,2570413,1101355,735254,263547,102554
"1998:Q4","age40to54",12908011,15389629,3734964,1062187,2704136,4005164,1657289,2225890,2481618,1838122,505402,138093
"1998:Q4","ageunder40",3881202,5902837,1843351,712633,630540,1188539,583589,944186,2021635,1345280,643056,33299
"1999:Q1","age70plus",6990793,7212498,1895585,298835,1560740,1123426,450988,1882925,221705,135825,26589,59291
"1999:Q1","age55to69",13504570,14613540,2774845,767756,3380097,3519112,1682261,2489469,1108970,728099,275129,105742
"1999:Q1","age40to54",13203780,15736826,3863544,1076129,2690375,4136467,1628318,2341993,2533047,1897834,497696,137517
"1999:Q1","ageunder40",3853010,5902254,1892141,718587,616674,1193037,543876,937938,2049244,1374918,642984,31341
"1999:Q2","age70plus",7108341,7338793,1973306,293445,1664734,1140536,431485,1835287,230451,138829,25105,66517
"1999:Q2","age55to69",13930729,15099448,2835354,778084,3745465,3582832,1776818,2380895,1168720,757755,290645,120320
"1999:Q2","age40to54",13671551,16218414,3956966,1098770,2860990,4301501,1614385,2385800,2546863,1909864,497810,139190
"1999:Q2","ageunder40",3842445,5959202,1911113,734571,646063,1210107,511917,945431,2116757,1426751,658022,31985
"1999:Q3","age70plus",7422033,7658782,1948066,317069,1706109,1165215,559391,1962932,236749,138604,30899,67245
"1999:Q3","age55to69",13574323,14732110,2912168,782153,3428416,3535588,1738388,2335398,1157787,755364,280884,121539
"1999:Q3","age40to54",13716103,16393027,4129917,1122670,2743180,4337289,1675135,2384835,2676923,2008669,530915,137339
"1999:Q3","ageunder40",3768400,5915048,1965179,728841,614870,1176238,510768,919152,2146647,1448587,669196,28864
"1999:Q4","age70plus",7724559,7984907,2039082,294249,1936346,1202951,503254,2009025,260348,152316,27097,80936
"1999:Q4","age55to69",14814154,16052390,2972159,799609,4358300,3677346,1922915,2322061,1238236,785885,306210,146141
"1999:Q4","age40to54",14390482,17096067,4222615,1142331,3164681,4574138,1653228,2339074,2705585,2045324,521004,139257
"1999:Q4","ageunder40",4068953,6248999,1983586,754932,698377,1227320,488961,1095824,2180046,1450950,699311,29785
"2000:Q1","age70plus",7996079,8286275,2094898,297890,2091075,1252181,558089,1992143,290196,164022,25781,100394
"2000:Q1","age55to69",15237964,16515266,3074413,814466,4601917,3735445,1950528,2338497,1277302,788382,306600,182320
"2000:Q1","age40to54",14943444,17724629,4420593,1169358,3294034,4706809,1627640,2506195,2781185,2121245,518946,140995
"2000:Q1","ageunder40",4066626,6224190,2041533,766214,721921,1233070,471178,990275,2157565,1423081,702439,32044
"2000:Q2","age70plus",8324294,8617882,2184674,312665,2138604,1304601,661977,2015361,293589,169299,30071,94218
"2000:Q2","age55to69",14774997,16058214,3173541,823389,4166424,3704877,1917787,2272195,1283217,809563,302860,170794
"2000:Q2","age40to54",14965776,17834828,4603135,1198080,3136152,4750649,1617473,2529340,2869053,2179007,548073,141973
"2000:Q2","ageunder40",3964177,6165511,2099229,770578,689796,1207094,461133,937680,2201334,1451236,720767,29331
"2000:Q3","age70plus",8507678,8807252,2167417,323266,2172663,1331390,719052,2093463,299574,169983,34918,94673
"2000:Q3","age55to69",14939413,16214046,3281517,835151,4106804,3743331,1980042,2267201,1274633,800596,302395,171642
"2000:Q3","age40to54",15207701,18221768,4829744,1217731,3120890,4844642,1711807,2496954,3014067,2291737,581484,140846
"2000:Q3","ageunder40",4051833,6286806,2170863,772036,695938,1193557,471724,982688,2234973,1459495,748275,27203
"2000:Q4","age70plus",8810101,9110646,2321012,348316,2040856,1348852,810015,2241595,300545,173447,44673,82425
"2000:Q4","age55to69",14410489,15684457,3374769,835810,3388467,3695494,1947390,2442528,1273968,838004,286474,149491
"2000:Q4","age40to54",15126393,18195517,4963157,1247349,2791603,4843617,1787857,2561935,3069124,2286221,638226,144677
"2000:Q4","ageunder40",3905395,6221913,2201073,770283,640526,1142382,474487,993162,2316518,1519112,771894,25512
"2001:Q1","age70plus",8938675,9235522,2511872,380174,1846339,1328735,848278,2320123,296847,177814,50955,68079
"2001:Q1","age55to69",14191668,15432317,3530401,833643,2915876,3640651,1901354,2610392,1240650,858635,259471,122543
"2001:Q1","age40to54",15241609,18371067,5235710,1272170,2533434,4822293,1887777,2619684,3129459,2311744,678022,139693
"2001:Q1","ageunder40",3822258,6157298,2304843,760746,608246,1068954,466674,947836,2335040,1553168,761275,20597
"2001:Q2","age70plus",8860016,9147936,2553030,376306,1877560,1318841,768624,2253575,287920,173636,47424,66860
"2001:Q2","age55to69",14921479,16206702,3634487,846802,3307353,3759171,2020897,2637993,1285224,881314,282174,121735
"2001:Q2","age40to54",15768064,18961339,5404409,1285078,2704880,4972098,1932457,2662416,3193275,2374740,682100,136434
"2001:Q2","ageunder40",3818044,6242176,2348984,770594,672597,1070915,440421,938666,2424133,1632509,772552,19072
"2001:Q3","age70plus",8847680,9178885,2551479,411182,1656086,1319748,839495,2400896,331205,184359,57962,88885
"2001:Q3","age55to69",14389036,15686110,3744287,845680,2609677,3705513,1949611,2831341,1297074,890395,244643,162035
"2001:Q3","age40to54",15448764,18844230,5593866,1300348,2315197,4925304,2009795,2699719,3395466,2506855,746194,142417
"2001:Q3","ageunder40",3678633,6094863,2413665,754104,607234,993592,429249,897018,2416230,1628892,765552,21786
"2001:Q4","age70plus",8952222,9257660,2641778,413773,1703224,1324487,727474,2446925,305438,174474,63431,67534
"2001:Q4","age55to69",15286177,16617347,3879847,872077,3151106,3891554,2045414,2777349,1331170,924854,282141,124175
"2001:Q4","age40to54",15859732,19218016,5666083,1308522,2608414,5017635,2032813,2584548,3358284,2484005,743883,130396
"2001:Q4","ageunder40",3813392,6374174,2466285,769888,655416,1004915,431789,1045881,2560782,1741602,802373,16808
"2002:Q1","age70plus",9147998,9477573,2759979,431861,1705102,1364239,744494,2471898,329575,194844,68102,66629
"2002:Q1","age55to69",15605298,16995161,4024746,884821,3168371,4038024,2043064,2836134,1389863,982166,285572,122124
"2002:Q1","age40to54",15969380,19361383,5734320,1310714,2638433,5038880,2042844,2596192,3392004,2532198,732460,127345
"2002:Q1","ageunder40",3817779,6384384,2515556,770875,634813,1000133,448663,1014346,2566606,1753199,797382,16025
"2002:Q2","age70plus",9325338,9682568,2860353,475278,1608037,1409184,848569,2481146,357230,212183,86298,58749
"2002:Q2","age55to69",15294259,16708955,4174252,890521,2747695,4037347,1935412,2923729,1414697,1048215,258312,108169
"2002:Q2","age40to54",15867138,19349949,5797580,1319093,2438501,4910530,2095344,2788901,3482810,2585169,778435,119206
"2002:Q2","ageunder40",3489873,6091123,2552375,758081,566576,934155,477925,802010,2601250,1793561,794599,13091
"2002:Q3","age70plus",9466173,9836034,2817313,521427,1413560,1456725,957968,2669041,369861,211097,105202,53562
"2002:Q3","age55to69",14767492,16167767,4342287,903431,2056455,4031412,1826997,3007186,1400275,1067060,233600,99615
"2002:Q3","age40to54",15345616,18987934,5954134,1324421,2062457,4769262,2155065,2722596,3642318,2700053,829148,113116
"2002:Q3","ageunder40",3352168,6002367,2634046,741489,465833,862469,507801,790730,2650200,1855409,783658,11133
"2002:Q4","age70plus",9653890,10030701,2815325,529317,1452457,1496930,931237,2805435,376812,215077,109541,52194
"2002:Q4","age55to69",15381406,16837447,4500436,928659,2248172,4208076,1907121,3044983,1456041,1095520,260924,99597
"2002:Q4","age40to54",15528215,19271373,6082300,1320764,2184193,4807722,2196931,2679463,3743158,2811078,825318,106762
"2002:Q4","ageunder40",3512566,6233584,2720569,747465,476555,866530,525664,896801,2721018,1909452,801225,10341
"2003:Q1","age70plus",9864224,10261748,2953582,551594,1410061,1532720,983995,2829795,397525,226528,113635,57361
"2003:Q1","age55to69",15483787,17027290,4651366,937285,2057232,4322587,1926772,3132048,1543503,1164451,269398,109654
"2003:Q1","age40to54",15487837,19241700,6125694,1317268,2085940,4763361,2263845,2685591,3753863,2830534,819041,104288
"2003:Q1","ageunder40",3426475,6207603,2766979,743446,439777,849872,558998,848531,2781129,1983819,787050,10260
"2003:Q2","age70plus",10126004,10564306,3029816,550365,1591284,1576961,956580,2859301,438302,238120,111727,88455
"2003:Q2","age55to69",16490445,18202564,4811624,964421,2599570,4569964,2049378,3207607,1712119,1232378,309323,170417
"2003:Q2","age40to54",15971421,19800474,6214854,1314207,2410151,4839987,2274754,2746521,3829053,2932614,795747,100692
"2003:Q2","ageunder40",3528463,6408097,2839152,757101,487074,886088,578827,859856,2879635,2060387,805132,14115
"2003:Q3","age70plus",10225999,10679020,3012936,565382,1647095,1609359,964584,2879663,453022,253136,119741,80145
"2003:Q3","age55to69",17077017,18820299,4985083,991123,2819515,4725504,2109632,3189442,1743282,1266376,320102,156803
"2003:Q3","age40to54",16067840,20075840,6375109,1314160,2537604,4824812,2322028,2702128,4008000,3110364,802386,95251
"2003:Q3","ageunder40",3631812,6539983,2935323,760206,496818,880796,607133,859706,2908171,2078014,817446,12712
"2003:Q4","age70plus",10510583,10961348,3019538,566517,1777207,1654660,933699,3009727,450765,255030,119753,75983
"2003:Q4","age55to69",18142813,19946697,5180259,1022718,3309066,4975580,2232244,3226830,1803885,1302209,356262,145413
"2003:Q4","age40to54",16482084,20578419,6557149,1314520,2799659,4888081,2328351,2690657,4096334,3203870,788579,103886
"2003:Q4","ageunder40",3789896,6798224,2989596,773910,529645,909974,630859,964240,3008329,2153822,838338,16169
"2004:Q1","age70plus",11019386,11489918,3175087,584428,1839036,1703796,958614,3228959,470533,265924,121817,82792
"2004:Q1","age55to69",19391133,21265585,5403722,1049629,3556348,5180475,2308989,3766422,1874452,1346288,368182,159981
"2004:Q1","age40to54",17106830,21258221,6749290,1322792,2934774,4894320,2400107,2956939,4151391,3278676,774472,98242
"2004:Q1","ageunder40",3906089,6953499,3115728,780910,539048,905487,676754,935573,3047410,2198783,832001,16626
"2004:Q2","age70plus",11057319,11551365,3154143,601247,1823484,1748062,993683,3230746,494045,276786,127310,89950
"2004:Q2","age55to69",19788878,21712967,5629472,1081165,3486801,5370927,2428362,3716241,1924090,1370974,378623,174493
"2004:Q2","age40to54",17254971,21606599,7029101,1327801,2920091,4885877,2539371,2904357,4351628,3488002,771191,92435
"2004:Q2","ageunder40",4021695,7100541,3236801,784897,523006,897069,748420,910348,3078846,2224478,837415,16953
"2004:Q3","age70plus",11482292,11993788,3305257,623158,1862369,1805738,1078853,3318414,511496,288662,138818,84016
"2004:Q3","age55to69",20307632,22307851,5893463,1094415,3450069,5553027,2505707,3811169,2000219,1446838,384302,169079
"2004:Q3","age40to54",17601239,22030500,7285869,1327966,2934643,4852437,2661313,2968272,4429261,3561521,788181,79559
"2004:Q3","ageunder40",3987202,7163233,3288487,782298,508976,881842,829806,871824,3176031,2308385,853574,14073
"2004:Q4","age70plus",11980747,12512664,3400369,607701,2059318,1856198,1127744,3461335,531917,293745,134053,104119
"2004:Q4","age55to69",21257961,23390431,6106686,1133555,3798573,5747832,2669471,3934314,2132470,1521536,408296,202638
