"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"2005:Q2","Millennial",0.5,0.7,1.1,1.1,0.2,0,0.8,0.7,1.6,1.6,1.9,0
"2005:Q3","Silent",45.3,40.7,34.8,33.5,49.5,36.6,39.3,52.9,16.2,14.7,16.3,48.6
"2005:Q3","BabyBoom",46.3,47.3,47.4,45.4,44.1,55.6,50.7,38,52.5,54.3,46.1,48.3
"2005:Q3","GenX",7.8,11.4,16.9,19.7,6.1,7.8,9,8.2,30,29.8,35.4,3.1
"2005:Q3","Millennial",0.5,0.7,0.9,1.4,0.3,0,1,0.9,1.4,1.2,2.2,0
"2005:Q4","Silent",45.1,40.4,34.7,33.4,50,35.6,39.3,52.5,16,14.8,15.9,46.6
"2005:Q4","BabyBoom",46.3,47.3,47.6,45,43.7,56.1,50.4,37.8,52.6,54.4,46.3,49.7
"2005:Q4","GenX",8.1,11.6,17.1,20,5.9,8.4,9.2,8.8,30.4,30.2,35.2,3.7
"2005:Q4","Millennial",0.6,0.7,0.7,1.6,0.4,0,1.1,1,1,0.7,2.6,0
"2006:Q1","Silent",43.9,39.3,33.5,32.4,47.7,35,39.1,50.5,15.6,14.2,15.8,47
"2006:Q1","BabyBoom",47.1,47.8,47.5,45.2,44.8,56.4,50.1,40.1,51.5,53,45.8,48.9
"2006:Q1","GenX",8.4,12,17.8,20.8,7.2,8.7,9.6,8.3,31.3,31.6,35,4
"2006:Q1","Millennial",0.7,0.8,1.2,1.6,0.3,0,1.2,1.1,1.5,1.1,3.4,0
"2006:Q2","Silent",44.2,39.5,33.6,32.2,49.3,34.5,40,50.3,15.5,14.2,15.5,46.1
"2006:Q2","BabyBoom",47,47.7,47.6,45,43.9,56.4,49.4,40.6,51.6,53,46,49.5
"2006:Q2","GenX",8.1,12,17.8,21.1,6.4,9.1,9.3,7.9,31.7,31.9,35.5,4.4
"2006:Q2","Millennial",0.7,0.8,0.9,1.7,0.5,0,1.3,1.2,1.2,0.9,2.9,0.1
"2006:Q3","Silent",44,39.3,33.9,32.2,49.1,34,39.3,49.3,15.6,14.3,15.2,46.1
"2006:Q3","BabyBoom",47.1,47.9,47.9,44.4,43.9,56.8,49.4,40.7,51.6,53.2,45.3,49.2
"2006:Q3","GenX",8.3,12.2,17.7,21.3,6.5,9.3,9.9,8.6,31.8,32,35.8,4.6
"2006:Q3","Millennial",0.7,0.7,0.5,2,0.5,0,1.3,1.3,1.1,0.5,3.7,0.1
"2006:Q4","Silent",43.3,38.7,33.6,31.9,47.5,33.4,38.4,49.1,15.6,14.2,15.1,46.9
"2006:Q4","BabyBoom",47.4,48,47.9,44.1,44.8,57.1,49.6,40.2,51.1,52.9,44.5,47.8
"2006:Q4","GenX",8.7,12.6,18,21.7,7.4,9.5,10.6,9.4,32,32.4,35.5,5.1
"2006:Q4","Millennial",0.6,0.7,0.5,2.3,0.4,0,1.3,1.2,1.4,0.6,4.9,0.2
"2007:Q1","Silent",42.7,38.1,32.7,30.9,46.6,32.9,38.8,47.8,15.1,13.8,14.7,47.1
"2007:Q1","BabyBoom",47.9,48.3,47.7,44.3,45.3,57.2,49.1,42.3,50.1,51.7,43.9,47.5
"2007:Q1","GenX",8.8,12.8,18.7,22.5,7.8,9.9,10.7,8.8,33,33.5,36,5.3
"2007:Q1","Millennial",0.6,0.8,0.9,2.3,0.3,0,1.4,1.1,1.8,1,5.4,0.2
"2007:Q2","Silent",42.2,37.7,32.5,30.4,46.4,32.4,38.3,46.8,15.1,13.5,14.7,49.7
"2007:Q2","BabyBoom",48.2,48.4,47.4,44.1,45.5,57.4,49,43.3,49.4,51.1,43.2,45.2
"2007:Q2","GenX",9,13,19.1,23,7.8,10.1,11.4,8.8,33.2,34,35.7,4.9
"2007:Q2","Millennial",0.6,0.8,1,2.6,0.3,0.1,1.4,1.1,2.2,1.4,6.4,0.2
"2007:Q3","Silent",42.4,37.7,32.7,30.1,46.5,32,38.6,46.4,14.8,13.4,14.3,49.3
"2007:Q3","BabyBoom",48.1,48.3,46.9,43.7,45.7,57.5,48.5,43.8,49.2,50.9,43.1,44.2
"2007:Q3","GenX",9.1,13.2,19.5,23.4,7.6,10.3,11.6,9.2,33.6,34.2,36.2,6.2
"2007:Q3","Millennial",0.4,0.7,0.9,2.8,0.2,0.2,1.3,0.6,2.4,1.5,6.4,0.3
"2007:Q4","Silent",41.8,37.1,31.8,29.1,46.4,31.6,37.9,45.9,14.4,12.9,13.7,47.1
"2007:Q4","BabyBoom",48.6,48.7,47.3,44.5,45.8,57.6,49.5,43.9,48.8,50.1,43.8,46.6
"2007:Q4","GenX",9.1,13.4,19.6,23.8,7.4,10.6,11.4,9.7,34.1,34.8,36.5,6
"2007:Q4","Millennial",0.5,0.9,1.3,2.7,0.3,0.3,1.2,0.5,2.8,2.1,6,0.3
"2008:Q1","Silent",41.8,37,31.5,28.4,46.5,31.4,38.2,45.3,14.2,12.8,12.8,46.7
"2008:Q1","BabyBoom",49.4,49.3,48.1,45.1,46.2,57.5,50.1,45.6,49,50.1,44.7,47.1
"2008:Q1","GenX",8.4,13,19.3,24,7.1,10.7,10.6,8.5,34.3,35,37.7,5.8
"2008:Q1","Millennial",0.4,0.8,1.1,2.5,0.2,0.4,1,0.5,2.5,2.1,4.8,0.3
"2008:Q2","Silent",41.8,36.8,32.1,28.4,46.1,31,38,45,14,13.2,12.1,43.6
"2008:Q2","BabyBoom",49.7,49.7,48.5,45.1,46.6,57.5,50.6,46.3,49.6,50.7,45.1,49.3
"2008:Q2","GenX",8,12.7,18.8,23.9,7,11,10.5,8,34.5,35.1,37.4,6.7
"2008:Q2","Millennial",0.5,0.7,0.7,2.7,0.3,0.5,0.9,0.7,1.9,1.1,5.4,0.3
"2008:Q3","Silent",42.1,36.9,31.9,27.6,48.6,30.2,38.9,45,14,12.8,11.4,45.6
"2008:Q3","BabyBoom",49.9,49.8,48.2,45.7,45.6,58.1,50.4,46.7,49.3,50.3,45.8,47.7
"2008:Q3","GenX",7.4,12.4,18.9,24.1,5.2,11,9.8,7.5,34.4,35,38.7,6.3
"2008:Q3","Millennial",0.6,0.9,1,2.6,0.5,0.6,0.9,0.8,2.3,1.9,4.1,0.4
"2008:Q4","Silent",43.3,37.4,31.1,26.6,53,29.2,41.7,47.1,12.3,12.4,9.9,26.4
"2008:Q4","BabyBoom",48.9,49,48.3,46.6,44.2,59,49.8,43,49.8,49.7,48.4,60.9
"2008:Q4","GenX",7,12.4,19.2,24.4,2.1,11,7.7,8.9,35.5,35.1,40.4,11.8
"2008:Q4","Millennial",0.8,1.1,1.4,2.4,0.7,0.8,0.7,1,2.5,2.8,1.2,0.8
"2009:Q1","Silent",43.6,37.4,30.5,26.1,55.1,28.4,43.5,47.5,11.6,12,9.5,14.5
"2009:Q1","BabyBoom",49.5,49.5,48.9,47,43.6,59.6,49,44.2,49.6,49.3,48.3,70.5
"2009:Q1","GenX",6.5,12.1,19.3,24.4,0.3,11.3,6.7,7.9,35.8,35.1,42,14.1
"2009:Q1","Millennial",0.5,1,1.3,2.5,1,0.8,0.8,0.4,2.9,3.6,0.3,0.9
"2009:Q2","Silent",42.3,36.6,30.7,26.2,48.2,28.6,41.4,46.6,11.9,12.2,9.8,17.7
"2009:Q2","BabyBoom",49.8,49.7,48.9,46.6,47,58.7,49.7,44,49.4,49.5,46.4,67.3
"2009:Q2","GenX",7.3,12.7,19.2,24,4.1,11.7,8.1,8.6,35.6,35.1,40.9,14.1
"2009:Q2","Millennial",0.6,1.1,1.2,3.1,0.8,0.9,0.7,0.8,3.1,3.2,2.9,0.9
"2009:Q3","Silent",40.7,35.4,31.1,26.5,43.1,28.6,38.5,44.2,12.1,12.2,10.1,22.5
"2009:Q3","BabyBoom",51,50.7,48.9,46.1,49.5,58.3,51.1,46.9,49.2,49.8,44.2,63.7
"2009:Q3","GenX",7.8,12.8,18.9,23.6,6.9,12.1,9.8,8.1,35.1,34.7,40.6,12.9
"2009:Q3","Millennial",0.5,1.1,1.1,3.9,0.6,1,0.7,0.9,3.5,3.3,5.1,0.9
"2009:Q4","Silent",39.7,34.6,30.2,25.7,41.5,28.3,36.7,43.9,12.1,11.9,10,26.6
"2009:Q4","BabyBoom",50.8,50.3,48.7,46.4,50.4,58.3,52.1,44.3,48.4,49.2,43,60.7
"2009:Q4","GenX",8.9,13.8,19.4,23.8,7.5,12.2,10.6,10.9,35.3,35.1,40.4,12
"2009:Q4","Millennial",0.7,1.3,1.7,4.1,0.6,1.1,0.7,1,4.2,3.8,6.6,0.8
"2010:Q1","Silent",38.2,33.5,29.9,25.5,39.4,27.6,34.9,42,12,11.9,10,23.1
"2010:Q1","BabyBoom",52.1,51.4,48.6,46.3,51.5,58.7,53.2,47.5,48.2,49.1,41.4,61.8
"2010:Q1","GenX",9,13.7,19.5,23.6,8.5,12.7,11.2,9.4,35.2,35.1,40.3,14
"2010:Q1","Millennial",0.7,1.4,2,4.6,0.5,1.1,0.7,1.1,4.6,3.9,8.3,1.2
"2010:Q2","Silent",37.9,33.2,29.2,24.9,40.1,26.4,35.8,42.2,11.9,11.9,8.9,25
"2010:Q2","BabyBoom",52.5,51.7,48.8,46.8,51.5,59.4,53.3,47.8,48.1,48.8,42.4,60.5
"2010:Q2","GenX",8.8,13.6,19.7,23.6,7.7,13.3,10.1,8.9,35.5,35.4,40.8,13.3
"2010:Q2","Millennial",0.9,1.5,2.4,4.7,0.7,0.9,0.8,1.1,4.5,3.9,8,1.2
"2010:Q3","Silent",36.2,32,28.5,24.9,37.2,25.9,33.1,40.6,12,12,8.9,25.8
"2010:Q3","BabyBoom",53.6,52.6,49.9,46.5,52.9,59.5,55,48.6,47.8,48.9,40.8,60.8
"2010:Q3","GenX",9.4,14,19.4,23.2,9.4,13.8,11.1,9.6,35.3,35.3,40.3,12.4
"2010:Q3","Millennial",0.8,1.5,2.2,5.4,0.6,0.8,0.8,1.3,4.9,3.9,10.1,1
"2010:Q4","Silent",35.5,31.4,28.1,24.4,36.1,25.3,31.7,40.5,11.8,11.5,8.7,30.8
"2010:Q4","BabyBoom",53,52,49,46.4,53.1,59.8,54.7,46.2,47.2,48.3,40.6,56.4
"2010:Q4","GenX",10.7,14.9,20.3,23.5,10.3,14.1,12.8,11.7,35.2,35.6,39.1,11.8
"2010:Q4","Millennial",0.8,1.7,2.6,5.7,0.6,0.9,0.8,1.6,5.8,4.5,11.5,1.1
"2011:Q1","Silent",34.9,31,28.2,24,35.2,24.9,30.7,39.8,11.9,11.4,8.6,33.9
"2011:Q1","BabyBoom",53.3,52.2,48.2,46.3,53.2,59.9,54.3,48,46.7,48.3,39.1,53.7
"2011:Q1","GenX",10.8,15,20.7,23.8,11,14.2,14.2,10.6,35.5,36,39.2,11.3
"2011:Q1","Millennial",0.9,1.8,2.9,5.9,0.5,1,0.8,1.6,5.9,4.3,13,1.1
"2011:Q2","Silent",34.5,30.7,27.3,23.1,35.4,24.5,30.6,39.7,11.4,10.8,8.3,34
"2011:Q2","BabyBoom",53.1,51.9,47.2,46.7,52.9,60,53.6,47.8,46,47.4,39.2,53.3
"2011:Q2","GenX",11.3,15.4,21.7,24.4,11,14.4,14.9,10.9,36,36.7,39.1,11.5
"2011:Q2","Millennial",1.1,2,3.8,5.8,0.6,1.1,0.9,1.6,6.6,5,13.5,1.1
"2011:Q3","Silent",35.7,31.5,28,23.1,38.3,23.8,33.1,40.5,10.9,11.1,6.9,27.8
"2011:Q3","BabyBoom",52.6,51.6,47.9,46.7,51.4,60.3,51.8,47.7,47.1,48.2,40.8,56.6
"2011:Q3","GenX",10.7,15,21.2,24.4,9.2,14.6,14.2,10.4,36.2,36.4,40.3,14.3
"2011:Q3","Millennial",1.1,1.9,2.9,5.7,1.1,1.2,1,1.4,5.8,4.3,12,1.4
"2011:Q4","Silent",34.9,30.8,27.3,22.7,37.4,23.5,31,40,10.5,10.7,7.1,24.7
"2011:Q4","BabyBoom",52.3,51.3,47.9,46.6,51.5,60.4,52.1,45.8,46.5,47.8,39.6,58
"2011:Q4","GenX",11.6,15.8,21.7,24.6,10,14.6,15.8,12.4,36.5,36.8,39.6,15.6
"2011:Q4","Millennial",1.2,2.1,3.1,6.1,1.1,1.5,1,1.7,6.6,4.8,13.7,1.6
"2012:Q1","Silent",33.6,29.8,26.1,21.9,35.6,23.2,28.8,39.1,10.4,10.2,7.4,27.7
"2012:Q1","BabyBoom",52.9,51.7,47.2,46.6,52,60.5,52.5,47.2,45.2,46.8,37.4,56
"2012:Q1","GenX",12.2,16.2,22.7,25.1,11.5,14.7,17.6,11.8,37,37.8,39,14.8
"2012:Q1","Millennial",1.3,2.3,4,6.3,0.9,1.6,1.1,1.9,7.4,5.2,16.2,1.6
"2012:Q2","Silent",33.7,29.8,26.2,21.8,36.3,22.7,29.1,39.2,10,10.2,6.7,23.8
"2012:Q2","BabyBoom",52.8,51.6,47,46.5,51.3,60.7,51.8,47.7,45.5,47,37.9,58
"2012:Q2","GenX",12.2,16.2,22.9,25.2,11.3,14.9,18,11.3,37.1,37.8,39.1,16.4
"2012:Q2","Millennial",1.4,2.4,3.9,6.5,1.1,1.8,1.1,1.8,7.3,5,16.4,1.7
"2012:Q3","Silent",33.1,29.4,26,21.7,35.4,22.4,27.8,38.8,9.9,9.9,6.8,25.4
"2012:Q3","BabyBoom",52.7,51.5,47.2,46.2,51.4,60.7,52,47,45.4,47.1,37.2,57.5
"2012:Q3","GenX",12.9,16.7,23,25.3,12.1,15,19,12.3,37,37.7,39,15.5
"2012:Q3","Millennial",1.4,2.4,3.8,6.8,1,1.9,1.2,2,7.7,5.3,17.1,1.7
"2012:Q4","Silent",32.8,29.2,25.7,21.3,35.5,22,27.6,38.9,9.8,9.9,6,27.5
"2012:Q4","BabyBoom",52.4,51.3,47.3,46.2,51.1,60.8,51.6,46.5,45.4,47,37.6,56.3
"2012:Q4","GenX",13.3,17,23.3,25.6,12.3,15.3,19.6,12.7,37.2,38.3,38.5,14.6
"2012:Q4","Millennial",1.5,2.4,3.8,6.9,1.1,2,1.2,2,7.6,4.9,18,1.6
"2013:Q1","Silent",31.5,28.1,24.7,20.7,33.8,21.1,25.5,38.3,9.3,9,7,25.4
"2013:Q1","BabyBoom",52.9,51.6,46.8,46,51.7,61.4,52.1,46.5,44.4,46.2,35.7,58.6
"2013:Q1","GenX",14.2,17.7,24.1,26,13.6,15.6,21.2,13,37.2,38.1,39,14.3
"2013:Q1","Millennial",1.4,2.6,4.4,7.3,0.9,1.9,1.2,2.2,9.1,6.8,18.2,1.6
"2013:Q2","Silent",31,27.7,24.4,20.6,33.6,20.2,24.6,38.5,9,8.8,6.9,22.3
"2013:Q2","BabyBoom",53.1,51.8,47.2,45.7,51.4,61.9,52.2,46.7,44.6,46.2,35.7,61.3
"2013:Q2","GenX",14.5,17.9,24.1,26.1,14,15.9,21.9,12.4,37.2,38.2,38.7,14.6
"2013:Q2","Millennial",1.4,2.6,4.2,7.6,1,1.9,1.3,2.4,9.3,6.8,18.7,1.7
"2013:Q3","Silent",30.4,27.2,24.5,20.9,32.9,19.4,23.4,38.6,9,8.8,6.9,20.6
"2013:Q3","BabyBoom",53.1,51.9,48.2,45,51.5,62.4,52.4,45,45,46.9,35.3,63.8
"2013:Q3","GenX",15.2,18.4,23.7,26.2,14.7,16.5,22.8,13.8,37,38,38.7,14
"2013:Q3","Millennial",1.3,2.4,3.6,7.9,0.9,1.8,1.3,2.5,9,6.3,19.1,1.6
"2013:Q4","Silent",29.4,26.5,24.6,20.9,32,18.8,22.3,37,9.3,8.8,7.3,25.1
"2013:Q4","BabyBoom",53.6,52.2,47.4,44.8,52.2,62.8,53.6,45.3,44.1,46.4,33.7,59.1
"2013:Q4","GenX",15.5,18.6,24,25.7,14.8,16.6,22.7,14.6,36.7,38,37.6,13.9
"2013:Q4","Millennial",1.5,2.7,4,8.7,0.9,1.8,1.3,3.1,10,6.8,21.4,1.8
"2014:Q1","Silent",28.9,26,24,20.4,31.3,18.7,22.6,35.9,9.1,8.6,7.1,25.6
"2014:Q1","BabyBoom",54.1,52.5,46.7,45,52.9,62.8,53.8,47.1,43,45.3,32.7,57.5
"2014:Q1","GenX",15.4,18.5,24.5,25.5,14.9,16.6,22.3,13.8,37.1,38.4,37.7,14.8
"2014:Q1","Millennial",1.6,2.9,4.8,9.2,0.9,1.9,1.3,3.2,10.8,7.6,22.5,2.1
"2014:Q2","Silent",28.3,25.6,23.8,20.2,30.6,18.5,22.2,34.9,9.5,8.7,7,31
"2014:Q2","BabyBoom",54.5,52.8,46.7,44.8,53.5,62.8,54.4,47.6,42.3,44.9,32.1,53.4
"2014:Q2","GenX",15.5,18.5,24.5,25.2,15,16.6,22.1,14,36.8,38.6,37,13.5
"2014:Q2","Millennial",1.7,3.1,5,9.7,0.9,2.1,1.3,3.5,11.3,7.8,23.9,2.1
"2014:Q3","Silent",28,25.4,23.3,19.7,30.8,18.4,22.5,34.3,9.4,8.5,6.7,33
"2014:Q3","BabyBoom",54.9,53,46.6,45,53.6,62.8,54.7,48.8,41.5,44.1,31.9,51.7
"2014:Q3","GenX",15.2,18.3,24.7,25.2,14.6,16.5,21.4,13.3,37.1,39,37.1,13.2
"2014:Q3","Millennial",1.9,3.3,5.5,10.1,1.1,2.4,1.4,3.7,12,8.5,24.3,2.2
"2014:Q4","Silent",27.4,24.8,22.6,19.2,30.3,18.1,22.2,33.2,9.1,8.2,6.7,32.3
"2014:Q4","BabyBoom",55.1,53.1,46.3,45,54,62.9,55.3,48.5,40.6,43,31.4,51.4
"2014:Q4","GenX",15.5,18.5,25,25.2,14.6,16.3,21.1,14.4,37.4,39.4,36.6,13.9
"2014:Q4","Millennial",2.1,3.6,6,10.6,1.1,2.6,1.4,3.9,12.9,9.4,25.3,2.5
"2015:Q1","Silent",26.9,24.5,22.1,18.7,29.9,18,22.5,32.4,8.9,7.9,6.6,31.6
"2015:Q1","BabyBoom",55.5,53.3,46.2,45.1,54.4,62.8,55.6,49.6,39.8,42.1,30.7,51
"2015:Q1","GenX",15.4,18.5,25.3,25.2,14.7,16.5,20.5,14,37.6,39.6,37,14.6
"2015:Q1","Millennial",2.2,3.7,6.5,11,1.1,2.7,1.4,4,13.7,10.3,25.6,2.8
"2015:Q2","Silent",26.6,24.2,21.6,18.1,29.7,17.8,22.8,32,8.7,7.7,6.3,32.3
"2015:Q2","BabyBoom",55.7,53.4,46.2,45.3,54.6,62.8,55.8,50,39.2,41.3,31,50
"2015:Q2","GenX",15.3,18.4,25.4,25.4,14.5,16.6,20,13.5,37.8,40,36.9,14.7
"2015:Q2","Millennial",2.4,4,6.8,11.2,1.2,2.9,1.4,4.5,14.3,11,25.9,3
"2015:Q3","Silent",27,24.4,22,18.1,30.5,17.6,24.2,31.8,8.3,8,5.4,27.7
"2015:Q3","BabyBoom",55.7,53.4,46.6,45.3,54.4,62.5,55.5,50.6,39.6,41.6,31.9,51.2
"2015:Q3","GenX",14.8,18,25,25.2,13.7,16.8,18.8,13,38,39.6,37.6,17.4
"2015:Q3","Millennial",2.5,4.1,6.4,11.3,1.5,3.1,1.5,4.6,14.1,10.8,25.1,3.7
"2015:Q4","Silent",26.5,24,22.1,18.3,29.9,17.5,23.4,30.4,8.5,8.1,6,27
"2015:Q4","BabyBoom",55.7,53.5,46.7,45,54.8,62.6,56.1,49.9,39.2,41.5,30.3,50.5
"2015:Q4","GenX",15.2,18.3,24.8,24.9,13.8,16.6,18.9,14.6,37.9,39.6,37.3,18.2
"2015:Q4","Millennial",2.6,4.2,6.4,11.8,1.5,3.4,1.5,5.1,14.4,10.8,26.5,4.3
"2016:Q1","Silent",26.1,23.7,21.6,17.8,29.6,17.3,23.4,29.9,8.2,7.8,5.9,25.5
"2016:Q1","BabyBoom",56.1,53.7,46.5,45.1,55,62.5,56.4,51.2,38.4,40.7,29.6,50
"2016:Q1","GenX",15,18.2,25,25.1,13.8,16.7,18.7,13.8,38.3,39.8,37.7,19.7
"2016:Q1","Millennial",2.7,4.4,6.8,12.1,1.5,3.5,1.6,5.2,15.2,11.8,26.8,4.9
"2016:Q2","Silent",25.6,23.2,20.9,16.9,29.2,17.1,23.2,29.1,7.9,7.2,5.9,27.3
"2016:Q2","BabyBoom",56.5,53.9,46.1,45.4,55.3,62.4,56.8,52.3,37.2,39.2,29.5,47.9
"2016:Q2","GenX",15.1,18.2,25.5,25.3,13.9,16.8,18.4,13.2,38.6,40.4,37.4,19.6
"2016:Q2","Millennial",2.9,4.7,7.5,12.4,1.5,3.6,1.6,5.3,16.3,13.1,27.2,5.2
"2016:Q3","Silent",25.4,23.1,21.9,17.7,28.8,16.9,22.8,28.1,8.4,7.7,5.9,29.9
"2016:Q3","BabyBoom",56.7,54.2,46.3,44.9,55.6,62.4,57.4,52.9,37.6,40.2,29.1,45.3
"2016:Q3","GenX",15.1,18.1,24.9,24.6,14,16.9,18.2,13.6,38.1,39.8,37.3,19.4
"2016:Q3","Millennial",2.8,4.6,6.9,12.8,1.5,3.8,1.6,5.4,15.9,12.3,27.6,5.5
"2016:Q4","Silent",25.3,23,21.9,17.8,28.9,16.7,22.5,28,8.3,7.8,5.9,27.4
"2016:Q4","BabyBoom",56.5,54,46.9,44.3,55.5,62.5,57.5,51.3,37.9,40.5,29.1,47.6
"2016:Q4","GenX",15.4,18.4,24.7,24.8,14.1,16.8,18.4,15.1,37.9,39.6,37,19.5
"2016:Q4","Millennial",2.9,4.6,6.5,13.1,1.6,4.1,1.6,5.7,15.9,12.1,28,5.5
"2017:Q1","Silent",24.9,22.8,21.6,17.5,28.6,16.4,21.7,27.8,8.3,7.7,6.2,27.3
"2017:Q1","BabyBoom",56.6,54.1,47,44,55.5,62.6,57.7,51.6,37.6,40.3,28,48.7
"2017:Q1","GenX",15.6,18.5,24.9,25.2,14.4,16.8,18.9,14.9,38,39.8,36.9,18.8
"2017:Q1","Millennial",2.9,4.6,6.5,13.3,1.5,4.2,1.6,5.7,16.1,12.2,28.8,5.3
"2017:Q2","Silent",24.8,22.7,21.8,17.6,28.5,16.1,21.5,27.8,8.3,7.8,6.2,26.8
"2017:Q2","BabyBoom",56.7,54.2,47.4,43.5,55.4,62.7,57.9,51.4,37.7,40.5,28,49.7
"2017:Q2","GenX",15.7,18.5,24.7,25.2,14.6,17,19,14.9,37.8,39.7,36.6,18.2
"2017:Q2","Millennial",2.9,4.6,6.1,13.7,1.5,4.3,1.7,5.9,16.1,12.1,29.2,5.2
"2017:Q3","Silent",24.7,22.6,22,17.8,28.3,15.8,21,27.7,8.4,7.9,6.4,26.3
"2017:Q3","BabyBoom",56.7,54.2,47.7,43,55.4,62.8,58.1,51.2,37.8,40.8,27.5,50.5
"2017:Q3","GenX",15.8,18.6,24.5,25.1,14.8,17,19.2,15.2,37.7,39.6,36.5,18
"2017:Q3","Millennial",2.8,4.5,5.7,14.1,1.4,4.4,1.7,6,16.1,11.7,29.7,5.2
"2017:Q4","Silent",24.4,22.4,22.3,18.1,28,15.5,20.2,27.1,8.8,8.1,6.6,28.6
"2017:Q4","BabyBoom",56.7,54.3,47.9,42.4,55.5,62.9,58.6,50.8,38,41.3,27,50.1
"2017:Q4","GenX",16.1,18.8,24.4,25.1,15.2,16.9,19.6,15.9,37.3,39.4,35.8,16.5
"2017:Q4","Millennial",2.8,4.5,5.4,14.4,1.3,4.6,1.7,6.2,15.9,11.2,30.6,4.9
"2018:Q1","Silent",24.4,22.4,22.3,17.8,28.2,15.3,20.5,27.1,8.7,8.1,6.3,28.6
"2018:Q1","BabyBoom",56.8,54.4,48.1,42.4,55.3,62.8,58.5,51.6,38,41.3,26.7,50.3
"2018:Q1","GenX",15.9,18.7,24.3,25.4,15.1,17.1,19.4,15.2,37.5,39.6,36.1,16.3
"2018:Q1","Millennial",2.9,4.5,5.2,14.4,1.4,4.7,1.7,6.1,15.8,11,30.9,4.9
"2018:Q2","Silent",24.3,22.3,22.5,17.8,28.2,15,20.2,26.8,8.7,8.2,6.4,27.2
"2018:Q2","BabyBoom",56.9,54.5,48.4,42.1,55.2,63,58.7,51.8,38,41.5,26.4,51.1
"2018:Q2","GenX",16,18.7,24.2,25.5,15.2,17.1,19.4,15.3,37.4,39.6,35.7,16.6
"2018:Q2","Millennial",2.8,4.5,4.9,14.6,1.4,4.9,1.7,6.2,15.9,10.8,31.5,5.1
"2018:Q3","Silent",23.9,22,22.6,17.9,27.9,14.7,19,25.9,8.8,8.2,6.7,27.3
"2018:Q3","BabyBoom",57.2,54.8,48.6,41.6,55.2,63.2,59.2,52.5,37.9,41.6,25.7,51.3
"2018:Q3","GenX",16.1,18.7,24.1,25.6,15.5,16.8,20.1,15.4,37.2,39.6,35.2,16.3
"2018:Q3","Millennial",2.9,4.5,4.7,14.9,1.4,5.3,1.7,6.2,16,10.6,32.3,5
"2018:Q4","Silent",24.8,22.7,23,17.7,29.4,14.6,21.6,27.1,8.4,8.5,5.2,23.4
"2018:Q4","BabyBoom",56.4,54.2,48.8,42.1,54.4,62.6,58,51.6,39,42.2,27.8,53.2
"2018:Q4","GenX",15.7,18.5,23.9,25.8,14.4,17.6,18.4,15,37.3,39.2,36.2,17.8
"2018:Q4","Millennial",3,4.6,4.4,14.4,1.8,5.2,1.9,6.3,15.4,10.1,30.8,5.6
"2019:Q1","Silent",23.8,21.9,22.2,17.2,28.4,14.3,19.7,25.6,8.2,8,6.1,23.2
"2019:Q1","BabyBoom",56.8,54.5,48.3,41.8,54.8,63,59,52.3,37.7,41.2,25.9,53.5
"2019:Q1","GenX",16.3,18.9,24.5,26.2,15.3,17.3,19.5,15.8,37.6,39.9,35.5,17.7
"2019:Q1","Millennial",3,4.7,5,14.8,1.6,5.4,1.8,6.3,16.4,11,32.4,5.6
"2019:Q2","Silent",23.6,21.7,22.2,17,28.2,14.1,19.2,25.2,8.2,7.9,6.3,23.5
"2019:Q2","BabyBoom",57.1,54.7,48.6,41.6,54.8,63.1,59.3,52.4,37.5,40.9,25.6,53.5
"2019:Q2","GenX",16.4,19,24.4,26.4,15.4,17.3,19.6,15.9,37.6,40,35.1,17.3
"2019:Q2","Millennial",3,4.7,4.8,15,1.5,5.6,1.8,6.4,16.7,11.1,33,5.7
"2019:Q3","Silent",23.7,21.8,22.9,17.5,28.2,13.9,19,25.3,8.5,8.4,6.2,23.9
"2019:Q3","BabyBoom",57.2,54.8,49.3,41.2,54.8,63.1,59.6,52.5,38.2,42.1,25.6,53.5
"2019:Q3","GenX",16.2,18.8,23.8,26.3,15.5,17.3,19.6,15.9,37.1,39.4,35.1,17
"2019:Q3","Millennial",2.9,4.5,4,15,1.5,5.7,1.8,6.3,16.1,10.2,33.1,5.6
"2019:Q4","Silent",23.7,21.8,23.2,17.6,27.6,13.7,19.2,25.5,8.6,8.5,5.9,24.2
"2019:Q4","BabyBoom",57.2,54.9,49.7,41,55.1,63,59.6,52.1,38.6,42.5,26,53.4
"2019:Q4","GenX",16.5,19,23.5,26.2,16,18.1,19.4,16,36.9,39.1,35.1,16.6
"2019:Q4","Millennial",2.7,4.3,3.6,15.1,1.4,5.3,1.8,6.3,15.9,9.9,33.1,5.7
